Segundos;Tª Agua Entrada;Tª Agua Salida;Caudal Aire Prim;Cauda Aire Sec;Tª Humos;Tª Chimenea;Caudal Agua;Peso Pellet (kg);O2 (%);TC1;TC2;TC3;TC4;TC5;TC6;TC7;Comment;NO (ppm) corr;NOx (ppm) corr;CO (ppm) corr;CO2 (%) corr
684.99918;16.92712;20.515737;71.643755;162.183228;240.527807;44.20356;-0.095236;28.581986;15.25;0;0;0;0;0;0;0;05/05/2017 11:00:50;40.78608696;2.046956522;10521.73913;9.24
689.999466;16.952689;20.397733;71.289109;163.438028;243.092869;44.655227;-0.083962;28.482787;15.16;0;0;0;0;0;0;0;05/05/2017 11:00:55;40.59075342;2.034246575;10547.94521;9.09760274
694.999752;17.001881;20.417162;73.024284;165.307402;244.706267;43.939061;-0.065603;28.496647;14.98;0;0;0;0;0;0;0;05/05/2017 11:01:00;39.94352159;1.991694352;10415.28239;8.697674419
700.000038;17.121154;20.562698;77.325834;165.573413;246.517475;43.3779;-0.125267;28.56308;15.01;0;0;0;0;0;0;0;05/05/2017 11:01:05;40.47412354;2.020033389;10283.80634;8.796327212
704.999324;17.038464;20.379991;73.32635;164.237411;248.692428;44.012233;-0.105074;28.564996;15.06;0;0;0;0;0;0;0;05/05/2017 11:01:10;41.22222222;2.055555556;10185.18519;8.888888889
709.999609;17.015502;20.302414;72.030291;165.195211;250.825223;44.544875;-0.081385;28.584621;15.07;0;0;0;0;0;0;0;05/05/2017 11:01:15;41.64418212;2.077571669;10016.86341;8.922428331
714.999896;16.953512;20.41678;72.087926;164.527542;252.778165;45.192159;-0.083531;28.678395;15.03;0;0;0;0;0;0;0;05/05/2017 11:01:20;41.60469012;2.082077052;9949.748744;9.010050251
719.999182;16.897135;20.460148;67.933702;163.75574;255.179611;45.298116;-0.056588;28.675614;15.1;0;0;0;0;0;0;0;05/05/2017 11:01:25;42.3779661;2.125423729;10067.79661;9.191525424
724.999468;16.898817;20.448444;66.239854;163.719305;257.835353;45.626172;-0.052546;28.618739;15.1;0;0;0;0;0;0;0;05/05/2017 11:01:30;43.08644068;2.162711864;10254.23729;9.210169492
729.999753;17.014431;20.569482;69.472436;164.496121;260.801996;45.234061;-0.031066;28.627714;15.05;0;0;0;0;0;0;0;05/05/2017 11:01:35;43.16806723;2.16302521;10352.94118;9.151260504
735.00004;17.102597;20.664105;70.721282;163.190708;262.141572;45.611171;-0.051374;28.604126;14.99;0;0;0;0;0;0;0;05/05/2017 11:01:40;43.2312812;2.159733777;10432.61231;9.188019967
739.999326;17.055826;20.588739;67.59972;162.564569;262.60852;45.671347;-0.049297;28.535529;14.93;0;0;0;0;0;0;0;05/05/2017 11:01:45;43.60131796;2.174629325;10691.92751;9.097199341
744.999611;16.896859;20.595917;69.538685;162.56723;264.507205;45.865438;-0.03376;28.474073;14.89;0;0;0;0;0;0;0;05/05/2017 11:01:50;44.14402619;2.214402619;10621.93126;9.055646481
749.999897;16.959819;20.780238;71.977607;163.323182;266.732545;46.286722;-0.017007;28.382788;14.99;0;0;0;0;0;0;0;05/05/2017 11:01:55;45.42762063;2.269550749;10432.61231;9.224625624
754.999184;17.026781;20.848814;67.656298;163.575609;268.116179;46.389072;-0.059741;28.57058;14.94;0;0;0;0;0;0;0;05/05/2017 11:02:00;45.81518152;2.287128713;10346.53465;9.166666667
759.99947;16.983156;20.817042;67.844463;164.590313;268.983924;45.818966;-0.105343;28.608693;14.91;0;0;0;0;0;0;0;05/05/2017 11:02:05;46.0591133;2.293924466;10114.94253;9.121510673
764.999755;16.971008;20.806187;71.368615;164.125295;270.33217;46.848026;-0.122802;28.651627;14.87;0;0;0;0;0;0;0;05/05/2017 11:02:10;46.18923328;2.314845024;9869.49429;9.079934747
770.000041;17.046042;20.970707;72.230385;163.197073;272.580644;47.406929;-0.098078;28.698981;14.74;0;0;0;0;0;0;0;05/05/2017 11:02:15;45.84504792;2.284345048;8961.661342;9.049520767
774.999328;17.101984;20.791325;70.125955;162.307782;274.310098;47.394286;-0.089971;28.641715;14.68;0;0;0;0;0;0;0;05/05/2017 11:02:20;46.00158228;2.297468354;8702.531646;9.015822785
779.999613;17.254761;20.743897;70.103178;162.19614;276.463258;47.680729;-0.050323;28.516654;14.65;0;0;0;0;0;0;0;05/05/2017 11:02:25;46.18267717;2.303937008;8661.417323;9.129133858
784.999899;17.148141;20.974268;71.571266;163.994316;277.529429;47.730157;-0.063595;28.497664;14.61;0;0;0;0;0;0;0;05/05/2017 11:02:30;46.51330203;2.323943662;8779.342723;9.192488263
789.999186;16.946836;20.949869;71.33825;165.269997;278.795613;48.421708;-0.014252;28.457407;14.64;0;0;0;0;0;0;0;05/05/2017 11:02:35;47.14779874;2.352201258;8820.754717;9.270440252
794.999471;16.966127;20.90585;69.594677;164.972809;279.180638;48.856823;0.003909;28.453829;14.65;0;0;0;0;0;0;0;05/05/2017 11:02:40;47.86299213;2.390551181;9181.102362;9.319685039
799.999757;16.99646;20.976324;69.939924;166.202976;279.926664;48.971219;-0.000874;28.518486;14.63;0;0;0;0;0;0;0;05/05/2017 11:02:45;48.35164835;2.417582418;9152.276295;9.359497645
805.000043;16.957918;21.105596;70.087197;165.997762;281.664757;48.807277;-0.052207;28.422804;14.64;0;0;0;0;0;0;0;05/05/2017 11:02:50;48.86006289;2.438679245;8993.710692;9.391509434
809.99933;17.033678;21.176531;71.010559;164.115015;283.818005;48.788078;-0.07645;28.431136;14.64;0;0;0;0;0;0;0;05/05/2017 11:02:55;49.5;2.47327044;8993.710692;9.408805031
814.999615;17.015552;21.18885;71.096796;163.488799;286.521075;49.176527;-0.085044;28.515244;14.58;0;0;0;0;0;0;0;05/05/2017 11:03:00;49.41433022;2.46728972;8909.657321;9.338006231
819.999901;16.992556;21.14631;69.072301;163.30503;289.229219;50.700846;-0.076885;28.525395;14.42;0;0;0;0;0;0;0;05/05/2017 11:03:05;48.81458967;2.440729483;8525.835866;9.211246201
824.999187;17.016338;21.110616;69.258124;162.760148;291.908815;50.109942;-0.072327;28.39167;14.34;0;0;0;0;0;0;0;05/05/2017 11:03:10;48.34384384;2.411411411;8258.258258;9.166666667
829.999473;17.034991;21.15253;73.075408;164.617923;294.276416;49.565894;-0.091872;28.426872;14.26;0;0;0;0;0;0;0;05/05/2017 11:03:15;48.03115727;2.399109792;8160.237389;9.221068249
834.999759;16.98141;21.224298;72.12332;165.577249;296.293265;50.770762;-0.070273;28.561182;14.18;0;0;0;0;0;0;0;05/05/2017 11:03:20;47.64516129;2.387096774;8064.516129;9.258064516
840.000045;16.931241;21.232802;70.581918;164.501826;298.938969;50.855245;-0.095455;28.633297;14.01;0;0;0;0;0;0;0;05/05/2017 11:03:25;46.54935622;2.329041488;7553.648069;9.331902718
844.999331;16.898107;21.20023;69.706276;162.166267;302.503393;51.828665;-0.117332;28.691932;13.99;0;0;0;0;0;0;0;05/05/2017 11:03:30;46.510699;2.322396576;7532.097004;9.368045649
849.999617;16.906078;21.26555;71.105517;161.362942;306.802878;51.90203;-0.119258;28.615147;13.96;0;0;0;0;0;0;0;05/05/2017 11:03:35;46.390625;2.3125;7812.5;9.40625
854.999903;17.066318;21.299646;70.995507;161.921341;310.955143;51.926549;-0.063445;28.598485;13.92;0;0;0;0;0;0;0;05/05/2017 11:03:40;46.22175141;2.314971751;8389.830508;9.415254237
859.999189;17.159364;21.284547;71.456648;164.931653;316.215724;52.976668;-0.056403;28.553188;13.8;0;0;0;0;0;0;0;05/05/2017 11:03:45;45.58888889;2.276388889;8250;9.380555556
865.000475;17.060567;21.311912;72.402064;165.143371;319.71485;52.824493;-0.104052;28.378391;13.72;0;0;0;0;0;0;0;05/05/2017 11:03:50;45.25412088;2.266483516;8310.43956;9.368131868
869.999761;16.984518;21.469933;74.524216;163.876859;322.97926;53.200356;-0.055547;28.329879;13.62;0;0;0;0;0;0;0;05/05/2017 11:03:55;45.19241192;2.265582656;8346.883469;9.405149051
875.000047;16.845156;21.388379;75.524209;163.153607;326.029398;53.857938;-0.048989;28.418572;13.48;0;0;0;0;0;0;0;05/05/2017 11:04:00;44.70212766;2.238031915;8191.489362;9.317819149
879.999333;16.954061;21.345475;73.030996;164.637535;329.552711;53.899014;-0.083113;28.478258;13.51;0;0;0;0;0;0;0;05/05/2017 11:04:05;45.49799733;2.276368491;8077.436582;9.50200267
884.999619;17.022473;21.517144;71.386902;165.11373;331.290134;54.654798;-0.073509;28.421557;13.42;0;0;0;0;0;0;0;05/05/2017 11:04:10;45.65435356;2.278364116;8126.649077;9.447229551
889.999905;16.986027;21.705117;71.168445;164.363295;332.472007;54.839054;-0.068578;28.412932;13.4;0;0;0;0;0;0;0;05/05/2017 11:04:15;46.01184211;2.301315789;8105.263158;9.480263158
894.999191;16.813392;21.661832;69.502007;163.6768;335.035991;54.53032;-0.112877;28.441582;13.38;0;0;0;0;0;0;0;05/05/2017 11:04:20;46.36745407;2.324146982;8372.703412;9.484251969
899.999477;16.798589;21.659983;72.711637;164.442683;340.225974;55.851794;-0.094084;28.514516;13.32;0;0;0;0;0;0;0;05/05/2017 11:04:25;46.75;2.334635417;8450.520833;9.453125
904.999763;16.844924;21.629424;73.924319;165.786708;344.607103;56.38758;-0.049663;28.456505;13.23;0;0;0;0;0;0;0;05/05/2017 11:04:30;46.97297297;2.35006435;8352.638353;9.442728443
910.000049;16.908812;21.62098;74.673868;164.164281;348.121089;56.590999;-0.080719;28.403675;13.14;0;0;0;0;0;0;0;05/05/2017 11:04:35;46.96692112;2.351145038;8117.048346;9.432569975
914.999335;16.912375;21.518405;74.476818;163.977242;351.384466;56.41219;-0.112083;28.430924;12.98;0;0;0;0;0;0;0;05/05/2017 11:04:40;46.83915212;2.345386534;8092.269327;9.395261845
919.999621;16.900078;21.695728;73.137171;163.130446;355.907421;56.34372;-0.086115;28.458918;12.81;0;0;0;0;0;0;0;05/05/2017 11:04:45;46.41758242;2.323565324;7924.297924;9.334554335
924.999907;17.067736;21.656732;74.040057;164.862533;358.719956;56.51371;-0.120877;28.476929;12.75;0;0;0;0;0;0;0;05/05/2017 11:04:50;46.86666667;2.346666667;8000;9.453333333
929.999193;17.024443;21.647849;74.153421;165.67075;360.612763;58.168717;-0.154236;28.439948;12.71;0;0;0;0;0;0;0;05/05/2017 11:04:55;47.15802171;2.361881785;8226.779252;9.500603136
934.999479;17.203353;21.836503;72.431978;163.665208;362.946078;59.459614;-0.118797;28.576328;12.67;0;0;0;0;0;0;0;05/05/2017 11:05:00;47.65786315;2.37695078;8319.327731;9.521008403
939.999765;17.21878;21.919355;73.8712;162.265784;365.393747;59.455402;-0.058912;28.593449;12.72;0;0;0;0;0;0;0;05/05/2017 11:05:05;48.41062802;2.417874396;8369.565217;9.631642512
945.000051;17.062207;21.841925;70.814505;162.616699;369.427744;59.980809;-0.039289;28.501441;12.78;0;0;0;0;0;0;0;05/05/2017 11:05:10;49.24574209;2.462287105;8564.476886;9.688564477
949.999337;17.092452;21.870681;69.938043;163.323808;374.520243;60.965717;-0.066764;28.454825;12.68;0;0;0;0;0;0;0;05/05/2017 11:05:15;49.36778846;2.472355769;8593.75;9.558894231
954.999623;17.095716;21.920881;70.016954;164.576628;379.608564;61.894494;-0.092549;28.477954;12.56;0;0;0;0;0;0;0;05/05/2017 11:05:20;49.17417062;2.463270142;8471.563981;9.501184834
959.999909;17.011795;21.948762;70.4541;163.8938;384.791903;60.938436;-0.093474;28.401211;12.44;0;0;0;0;0;0;0;05/05/2017 11:05:25;49.25584112;2.46728972;8481.308411;9.432242991
964.999195;17.003982;21.953753;70.330635;163.622504;388.911925;61.284144;-0.106416;28.337277;12.24;0;0;0;0;0;0;0;05/05/2017 11:05:30;48.93493151;2.448630137;8413.242009;9.392694064
969.999481;16.941123;21.86766;71.565891;163.833334;392.441877;63.532877;-0.105921;28.399498;12.02;0;0;0;0;0;0;0;05/05/2017 11:05:35;48.27505568;2.413140312;8207.126949;9.407572383
974.999767;16.842225;21.907984;72.312599;164.725525;392.995074;63.440448;-0.087496;28.491619;11.89;0;0;0;0;0;0;0;05/05/2017 11:05:40;48.3830955;2.41492865;8210.757409;9.418221734
980.000053;16.900136;21.993476;71.037701;164.444691;393.446897;63.477397;-0.090989;28.442464;11.92;0;0;0;0;0;0;0;05/05/2017 11:05:45;49.31828194;2.471365639;8359.030837;9.582599119
984.999339;16.891991;22.079533;72.630124;164.137778;395.355401;64.555382;-0.114629;28.377308;11.95;0;0;0;0;0;0;0;05/05/2017 11:05:50;49.99226519;2.503867403;8265.19337;9.638674033
989.999625;17.09289;22.150422;72.797373;166.136731;399.648105;64.890631;-0.099962;28.362678;11.97;0;0;0;0;0;0;0;05/05/2017 11:05:55;50.59025471;2.533776301;8283.499446;9.647840532
994.999911;17.173328;22.154431;72.745196;166.408228;403.501094;65.250603;-0.045218;28.385867;11.96;0;0;0;0;0;0;0;05/05/2017 11:06:00;51.22787611;2.555309735;8152.654867;9.625
999.999197;17.195925;22.143178;74.277977;164.831387;409.067272;64.27388;-0.051323;28.376148;11.86;0;0;0;0;0;0;0;05/05/2017 11:06:05;51.32932166;2.56345733;8063.45733;9.543763676
1004.999483;17.054381;22.334976;71.61739;162.744265;416.175095;65.467999;-0.08508;28.425948;11.72;0;0;0;0;0;0;0;05/05/2017 11:06:10;50.98168103;2.548491379;7941.810345;9.518318966
1009.999769;16.991177;22.347701;70.885982;164.091649;420.283942;67.149682;-0.04427;28.4114;11.63;0;0;0;0;0;0;0;05/05/2017 11:06:15;51.13767343;2.55923159;8100.320171;9.556029883
1015.000055;17.0134;22.382044;72.70416;164.458056;423.126516;68.38865;-0.039633;28.368858;11.51;0;0;0;0;0;0;0;05/05/2017 11:06:20;50.943098;2.550052687;8113.804004;9.469968388
1019.999341;16.954789;22.400008;71.34066;163.469282;424.196224;68.743135;-0.046067;28.281606;11.37;0;0;0;0;0;0;0;05/05/2017 11:06:25;50.88785047;2.547248183;7995.846314;9.4807892
1024.999627;16.990145;22.485763;70.089475;161.723289;425.142191;68.959139;-0.07143;28.286314;11.27;0;0;0;0;0;0;0;05/05/2017 11:06:30;50.82836588;2.543679342;7913.669065;9.496402878
1029.999913;16.997999;22.409453;73.628761;161.760063;428.059713;68.591865;-0.07447;28.334677;11.37;0;0;0;0;0;0;0;05/05/2017 11:06:35;52.07580478;2.604361371;7881.619938;9.709241952
1034.999198;16.949507;22.516852;73.317604;163.10623;431.236854;67.765088;-0.066376;28.340307;11.45;0;0;0;0;0;0;0;05/05/2017 11:06:40;52.99581152;2.64921466;7947.643979;9.779057592
1039.999485;16.994332;22.548513;72.002467;164.237514;433.962472;68.343221;-0.056333;28.389429;11.39;0;0;0;0;0;0;0;05/05/2017 11:06:45;53.14568158;2.655567118;7898.022893;9.706555671
1044.999771;17.067076;22.687578;68.682608;164.241549;439.866012;71.244062;-0.069076;28.446137;11.29;0;0;0;0;0;0;0;05/05/2017 11:06:50;53.27806385;2.662203913;7816.683831;9.61791967
1050.000057;17.178399;22.844888;66.694087;163.141149;443.082113;71.784526;-0.101525;28.337805;11.2;0;0;0;0;0;0;0;05/05/2017 11:06:55;53.45102041;2.671428571;7744.897959;9.563265306
1054.999342;17.209602;22.857697;68.373447;163.255077;447.453609;72.836605;-0.109918;28.347184;11.01;0;0;0;0;0;0;0;05/05/2017 11:07:00;52.87487487;2.642642643;7487.487487;9.502502503
1059.999629;17.177247;23.013599;72.066336;163.988539;451.927313;73.330187;-0.084953;28.31704;10.79;0;0;0;0;0;0;0;05/05/2017 11:07:05;52.38197845;2.618021548;7218.41332;9.470127326
1064.999915;17.033083;23.010898;72.215729;164.048644;456.435072;74.359369;-0.043353;28.409659;10.6;0;0;0;0;0;0;0;05/05/2017 11:07:10;51.86923077;2.591346154;7192.307692;9.434615385
1069.9992;17.098726;22.919232;72.446554;164.135448;461.334095;74.937735;-0.040087;28.409647;10.43;0;0;0;0;0;0;0;05/05/2017 11:07:15;51.69063387;2.580889309;7284.768212;9.501419111
1074.999486;17.083458;22.974757;71.365841;163.84047;466.533767;75.099683;-0.055747;28.450654;10.35;0;0;0;0;0;0;0;05/05/2017 11:07:20;51.73615023;2.582159624;7230.046948;9.605633803
1079.999773;17.005878;23.012075;71.242356;162.460345;472.994062;75.018602;-0.115758;28.426435;10.25;0;0;0;0;0;0;0;05/05/2017 11:07:25;51.86883721;2.588837209;6651.162791;9.598139535
1085.000059;16.934661;22.879054;69.362804;162.394074;477.693933;76.224003;-0.146179;28.370145;10.17;0;0;0;0;0;0;0;05/05/2017 11:07:30;51.89196676;2.590027701;6398.891967;9.720221607
1089.999344;17.015032;23.01271;68.778062;163.127678;484.981603;77.501548;-0.146022;28.461869;9.98;0;0;0;0;0;0;0;05/05/2017 11:07:35;51.38656987;2.565335753;6188.747731;9.672413793
1094.99963;17.108296;23.092525;69.331852;164.934785;491.823744;79.136717;-0.103062;28.478192;9.79;0;0;0;0;0;0;0;05/05/2017 11:07:40;51.32024978;2.561106155;6083.853702;9.685102587
1099.999917;17.016856;23.111019;71.90188;167.220496;498.122193;80.025336;-0.105127;28.349984;9.67;0;0;0;0;0;0;0;05/05/2017 11:07:45;51.22330097;2.563106796;6019.417476;9.689320388
1104.999202;16.983022;23.136937;71.591069;166.542327;503.157345;80.915778;-0.07335;28.246971;9.41;0;0;0;0;0;0;0;05/05/2017 11:07:50;50.55823986;2.524590164;5884.383089;9.690250216
1109.999488;17.008048;23.145951;71.38258;164.002322;505.112404;81.569475;-0.081506;28.194898;9.12;0;0;0;0;0;0;0;05/05/2017 11:07:55;50.15740741;2.509259259;5555.555556;9.703703704
1114.999774;17.112433;23.185139;73.014171;163.333456;505.379643;82.804246;-0.076619;28.231636;8.98;0;0;0;0;0;0;0;05/05/2017 11:08:00;50.53410982;2.525790349;5307.8203;9.709650582
1120.000061;17.19722;23.305611;71.950846;163.892754;505.581806;83.085403;-0.020699;28.246473;8.95;0;0;0;0;0;0;0;05/05/2017 11:08:05;51.12033195;2.556016598;5203.319502;9.758506224
1124.999346;17.084647;23.469148;70.587221;165.522744;508.363;83.625423;-0.028058;28.198165;9.19;0;0;0;0;0;0;0;05/05/2017 11:08:10;53.36071126;2.6638442;5029.635902;9.854360711
1129.999632;16.982388;23.409114;68.364754;165.496051;513.208139;84.620753;-0.052218;28.224801;9.13;0;0;0;0;0;0;0;05/05/2017 11:08:15;54.38837405;2.715248526;5096.882898;9.786015164
1134.999918;16.864346;23.280161;67.907547;163.437006;518.248982;84.988695;-0.096259;28.158993;9.15;0;0;0;0;0;0;0;05/05/2017 11:08:20;55.39915612;2.766244726;5291.139241;9.802531646
1139.999204;16.95936;23.296949;71.243749;162.582426;522.577318;84.921025;-0.084389;28.150368;8.99;0;0;0;0;0;0;0;05/05/2017 11:08:25;56.08076603;2.802664446;5403.830142;9.699417152
1144.99949;16.967576;23.448648;69.946993;161.257362;526.919637;85.942857;-0.078447;28.207332;8.77;0;0;0;0;0;0;0;05/05/2017 11:08:30;56.05233034;2.806214227;5396.565822;9.668847097
1149.999776;17.047448;23.713259;69.66758;163.664769;535.570207;87.893501;-0.003286;28.363119;8.6;0;0;0;0;0;0;0;05/05/2017 11:08:35;56.26854839;2.812096774;5322.580645;9.766935484
1155.000062;16.929962;23.741493;68.558249;165.262765;538.563359;88.240078;-0.017165;28.420059;8.46;0;0;0;0;0;0;0;05/05/2017 11:08:40;57.14035088;2.859649123;5263.157895;9.763157895
1159.999348;16.913742;23.676201;68.705035;165.116075;535.915684;89.092732;-0.022296;28.363781;8.29;0;0;0;0;0;0;0;05/05/2017 11:08:45;57.35405193;2.864673485;4760.031471;9.753737215
1164.999634;16.95481;23.694271;72.908165;164.800886;533.301835;89.32003;-0.033511;28.295472;8.16;0;0;0;0;0;0;0;05/05/2017 11:08:50;58.144081;2.904205607;4369.158879;9.783489097
1169.99992;17.055767;23.762313;75.59144;165.721701;532.647438;89.597143;-0.027368;28.36426;8.29;0;0;0;0;0;0;0;05/05/2017 11:08:55;59.56963021;2.97718332;4327.301338;9.883556255
1174.999206;17.063625;23.902376;74.497833;165.246294;533.903237;89.383639;-0.031374;28.352195;8.58;0;0;0;0;0;0;0;05/05/2017 11:09:00;62.07648953;3.099838969;4339.774557;10.00805153
1179.999492;17.071797;23.972971;72.540503;165.344808;536.37981;90.083548;-0.052799;28.403315;8.66;0;0;0;0;0;0;0;05/05/2017 11:09:05;63.42382496;3.173419773;4457.050243;10.00162075
1184.999778;17.134113;23.936016;71.909518;163.119661;539.864623;91.074469;-0.042326;28.375412;8.7;0;0;0;0;0;0;0;05/05/2017 11:09:10;64.18455285;3.210569106;4471.544715;9.962601626
1190.000064;17.081682;23.881025;69.562265;161.543596;544.657993;92.623912;-0.030807;28.33393;8.62;0;0;0;0;0;0;0;05/05/2017 11:09:15;64.57835218;3.225363489;4531.502423;9.871567044
1194.99935;17.024143;23.989956;71.672476;162.345805;547.575887;92.694307;-0.032056;28.40843;8.52;0;0;0;0;0;0;0;05/05/2017 11:09:20;64.625;3.234775641;4407.051282;9.748397436
1199.999636;17.094271;24.168551;74.345963;161.941364;550.05459;92.292604;-0.048573;28.41892;8.32;0;0;0;0;0;0;0;05/05/2017 11:09:25;64.49921136;3.227129338;4337.539432;9.620662461
1204.999922;16.996238;24.174193;73.933792;160.750596;551.686146;92.544154;-0.090198;28.442581;8.22;0;0;0;0;0;0;0;05/05/2017 11:09:30;64.6400626;3.227699531;4217.527387;9.614241002
1209.999208;17.017988;24.339387;72.785983;160.016476;552.885657;93.576298;-0.087524;28.401579;8.15;0;0;0;0;0;0;0;05/05/2017 11:09:35;65.26381323;3.261478599;4023.346304;9.724513619
1214.999494;16.991334;24.26542;75.68014;162.091333;554.273434;94.986907;-0.093387;28.473795;8.16;0;0;0;0;0;0;0;05/05/2017 11:09:40;66.25700935;3.315420561;3940.809969;9.783489097
1219.99978;17.093846;24.26001;76.357732;164.653007;557.330745;95.610651;-0.109549;28.432196;8.17;0;0;0;0;0;0;0;05/05/2017 11:09:45;66.88308652;3.343725643;3600.935308;9.808261886
1225.000066;17.168561;24.300229;72.421356;164.387507;563.166653;95.758203;-0.102169;28.445031;8.19;0;0;0;0;0;0;0;05/05/2017 11:09:50;67.73458236;3.383294301;3520.686963;9.840749415
1229.999352;17.152859;24.313909;70.748206;163.317296;567.16328;95.36174;-0.111134;28.460987;8.19;0;0;0;0;0;0;0;05/05/2017 11:09:55;68.37861046;3.417642467;3520.686963;9.849336456
1234.999638;17.128617;24.355181;70.601919;163.880089;570.255429;95.794141;-0.123003;28.353428;8.22;0;0;0;0;0;0;0;05/05/2017 11:10:00;68.94366197;3.442879499;3701.095462;9.872456964
1239.999924;17.076644;24.477096;69.493497;164.815199;574.456102;97.563247;-0.136403;28.310646;7.96;0;0;0;0;0;0;0;05/05/2017 11:10:05;68.16794479;3.40797546;3542.944785;9.709355828
1244.99921;17.186219;24.670326;67.23913;164.334106;579.616182;99.190088;-0.095962;28.316153;7.67;0;0;0;0;0;0;0;05/05/2017 11:10:10;67.32858215;3.36684171;3300.825206;9.679669917
1249.999496;17.15554;24.856185;70.712438;163.968221;585.485021;99.980192;-0.030625;28.379969;7.56;0;0;0;0;0;0;0;05/05/2017 11:10:15;67.25223214;3.363839286;3191.964286;9.723214286
